# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
63 -0.469113756 0.6227311425 0.5350324021 -0.3253898228 0.6779937323 -2.647545239 -3.04669162 3 frontright_fisheye_image/00012.jpg

64 -0.313013808 -0.4011034797 0.6734109108 -0.5363358088 -0.8966445975 1.16761073 -3.835385282 4 left_fisheye_image/00012.jpg

65 0.3019030825 -0.3933682224 0.6908173805 0.5262008335 -0.78289414 0.7611620709 3.749677561 5 right_fisheye_image/00012.jpg

66 0.4737977427 0.6333108629 -0.4788132771 0.3810129861 -3.596066117 0.6779087611 -2.009324939 1 back_fisheye_image/00013.jpg

67 0.1550785308 0.8279923869 -0.05995815441 -0.535522433 -0.5289813938 -2.365420396 2.936431824 2 frontleft_fisheye_image/00013.jpg

68 -0.2895516834 0.7911504161 0.2233297641 -0.490269985 -0.5086118839 -3.625687895 -0.6586148601 3 frontright_fisheye_image/00013.jpg

69 -0.05427656714 -0.0718772225 0.7823784437 -0.6162561886 1.949240347 1.093095323 -3.371336516 4 left_fisheye_image/00013.jpg

70 0.05109813355 -0.07033445022 0.787458627 0.6102056675 1.953868972 0.5856224096 3.262099214 5 right_fisheye_image/00013.jpg

71 0.4654861118 0.6025394452 -0.5149801759 0.3937820656 -3.475149618 0.7352283363 -1.776764467 1 back_fisheye_image/00014.jpg

72 0.1832970187 0.8228680964 -0.07595647985 -0.5324668177 -0.2947104265 -2.451003113 2.686089484 2 frontleft_fisheye_image/00014.jpg

73 -0.2731151062 0.7969580953 0.2155788609 -0.4937526585 -0.2663382766 -3.428179835 -0.9543372714 3 frontright_fisheye_image/00014.jpg

74 -0.0497230189 -0.06613839125 0.7879148301 -0.6101996027 1.439613859 1.145574 -3.376632942 4 left_fisheye_image/00014.jpg

75 0.04878442512 -0.0688402118 0.784305549 0.6146103733 1.444442355 0.5600122798 3.302056967 5 right_fisheye_image/00014.jpg

76 0.4647748695 0.6027725026 -0.5139285953 0.3956349703 -3.480751766 0.5717583951 -1.214400444 1 back_fisheye_image/00015.jpg

77 0.1833801008 0.8230115783 -0.07664918256 -0.5321170768 -0.0350899612 -2.739528229 2.208495323 2 frontleft_fisheye_image/00015.jpg

78 -0.27330094 0.7968176481 0.2154666954 -0.4939254348 0.005759280174 -3.117604756 -1.453240905 3 frontright_fisheye_image/00015.jpg

79 -0.05182888421 -0.06556942701 0.788566252 -0.6092435336 0.7535704626 1.143151511 -3.380852663 4 left_fisheye_image/00015.jpg

80 0.04773752082 -0.07070555478 0.7835260615 0.6154744223 0.7580045856 0.5565205427 3.304189395 5 right_fisheye_image/00015.jpg

81 0.4621033948 0.6042810556 -0.5135295924 0.396978861 -3.472529422 0.3452741147 -0.4538111694 1 back_fisheye_image/00016.jpg

82 0.1811472881 0.822764197 -0.07787016991 -0.5330862715 0.2945564563 -3.113144329 1.558245061 2 frontleft_fisheye_image/00016.jpg

